articles_tibble_2021_summer.rds_1.txt,22.0,1.2727272727272727
articles_tibble_2021_summer.rds_10.txt,22.0,1.7272727272727273
articles_tibble_2021_summer.rds_8.txt,22.0,1.7272727272727273
articles_tibble_2021_winter.rds_7.txt,22.0,1.9090909090909092
articles_tibble_2021_fall.rds_10.txt,18.0,1.7777777777777777
articles_tibble_2021_summer.rds_3.txt,18.0,1.7777777777777777
articles_tibble_2021_summer.rds_5.txt,18.0,1.5555555555555556
articles_tibble_2021_fall.rds_1.txt,16.0,2.25
articles_tibble_2021_fall.rds_7.txt,16.0,1.5
articles_tibble_2021_spring.rds_9.txt,16.0,1.5
articles_tibble_2021_winter.rds_1.txt,16.0,1.5
articles_tibble_2021_winter.rds_13.txt,16.0,1.0
articles_tibble_2021_winter.rds_16.txt,16.0,1.125
articles_tibble_2021_winter.rds_8.txt,16.0,1.875
articles_tibble_2021_fall.rds_6.txt,14.0,1.8571428571428572
articles_tibble_2021_spring.rds_16.txt,14.0,1.2857142857142858
articles_tibble_2021_summer.rds_16.txt,14.0,3.5714285714285716
articles_tibble_2021_winter.rds_5.txt,14.0,1.5714285714285714
articles_tibble_2021_fall.rds_3.txt,12.0,2.0
articles_tibble_2021_spring.rds_18.txt,12.0,1.3333333333333333
articles_tibble_2021_summer.rds_12.txt,12.0,1.3333333333333333
articles_tibble_2021_fall.rds_15.txt,10.0,1.6
articles_tibble_2021_fall.rds_2.txt,10.0,1.4
articles_tibble_2021_fall.rds_9.txt,10.0,1.8
articles_tibble_2021_spring.rds_1.txt,10.0,1.0
articles_tibble_2021_spring.rds_15.txt,10.0,1.2
articles_tibble_2021_spring.rds_6.txt,10.0,1.2
articles_tibble_2021_summer.rds_15.txt,10.0,1.4
articles_tibble_2021_summer.rds_17.txt,10.0,1.6
articles_tibble_2021_summer.rds_7.txt,10.0,1.0
articles_tibble_2021_winter.rds_6.txt,10.0,1.0
articles_tibble_2021_fall.rds_4.txt,8.0,1.25
articles_tibble_2021_spring.rds_13.txt,8.0,1.25
articles_tibble_2021_spring.rds_3.txt,8.0,1.0
articles_tibble_2021_spring.rds_8.txt,8.0,1.25
articles_tibble_2021_summer.rds_11.txt,8.0,1.75
articles_tibble_2021_summer.rds_6.txt,8.0,3.25
articles_tibble_2021_winter.rds_3.txt,8.0,1.0
articles_tibble_2021_fall.rds_17.txt,6.0,1.0
articles_tibble_2021_fall.rds_18.txt,6.0,2.0
articles_tibble_2021_fall.rds_8.txt,6.0,1.3333333333333333
articles_tibble_2021_spring.rds_10.txt,6.0,1.6666666666666667
articles_tibble_2021_spring.rds_11.txt,6.0,1.3333333333333333
articles_tibble_2021_spring.rds_12.txt,6.0,1.3333333333333333
articles_tibble_2021_spring.rds_17.txt,6.0,2.0
articles_tibble_2021_spring.rds_7.txt,6.0,1.3333333333333333
articles_tibble_2021_summer.rds_14.txt,6.0,1.3333333333333333
articles_tibble_2021_summer.rds_18.txt,6.0,1.0
articles_tibble_2021_summer.rds_2.txt,6.0,1.3333333333333333
articles_tibble_2021_summer.rds_4.txt,6.0,1.0
articles_tibble_2021_winter.rds_10.txt,6.0,1.0
articles_tibble_2021_winter.rds_12.txt,6.0,2.6666666666666665
articles_tibble_2021_winter.rds_15.txt,6.0,1.6666666666666667
articles_tibble_2021_fall.rds_11.txt,4.0,1.5
articles_tibble_2021_fall.rds_14.txt,4.0,1.0
articles_tibble_2021_fall.rds_16.txt,4.0,1.0
articles_tibble_2021_fall.rds_5.txt,4.0,1.0
articles_tibble_2021_spring.rds_14.txt,4.0,1.5
articles_tibble_2021_spring.rds_2.txt,4.0,2.0
articles_tibble_2021_spring.rds_5.txt,4.0,1.0
articles_tibble_2021_summer.rds_13.txt,4.0,1.0
articles_tibble_2021_winter.rds_17.txt,4.0,3.0
articles_tibble_2021_winter.rds_18.txt,4.0,1.0
articles_tibble_2021_winter.rds_2.txt,4.0,1.5
articles_tibble_2021_winter.rds_9.txt,4.0,1.0
articles_tibble_2021_fall.rds_13.txt,2.0,3.0
articles_tibble_2021_summer.rds_9.txt,2.0,3.0
articles_tibble_2021_winter.rds_14.txt,2.0,2.0
articles_tibble_2021_winter.rds_4.txt,2.0,1.0
articles_tibble_2021_fall.rds_12.txt,0,0
articles_tibble_2021_spring.rds_4.txt,0,0
articles_tibble_2021_winter.rds_11.txt,0,0
